,ID,file,dataset,area,genotype,node,base_x,base_y,tip_x,tip_y
287,1133,1133-2-840.jpg,apple,27.582,Malus domestica,NA,6614.5,5580.5,6740.5,650.5
288,1133,1133-2-841.jpg,apple,25.993,Malus domestica,NA,3959.5,5642.5,4226.5,852.5
289,1133,1133-2-842.jpg,apple,22.971,Malus domestica,NA,5455.5,4185.5,5727.5,8393.5
290,1133,1133-2-843.jpg,apple,19.215,Malus domestica,NA,7207.5,4260.5,7180.5,8582.5
291,1133,1133-2-844.jpg,apple,23.314,Malus domestica,NA,894.5,4317.5,1048.5,8748.5
292,1133,1133-2-845.jpg,apple,25.903,Malus domestica,NA,3194,4316,2809.833,9121.166
293,1133,1133-558.jpg,apple,17.41,Malus domestica,NA,3620,7927,4376.833,3754.5
294,1133,1133-560.jpg,apple,22.02,Malus domestica,NA,4837,8398,3668.333,3279.333
295,1133,1133-564.jpg,apple,17.771,Malus domestica,NA,3692,3560,4127.5,8137.5
296,1137,1137-2-850.jpg,apple,29.332,Malus domestica,NA,4891.5,4885.5,NA,NA
297,1137,1137-2-851.jpg,apple,25.365,Malus domestica,NA,2609.5,5435.5,2411.5,824.5
298,1137,1137-2-852.jpg,apple,22.079,Malus domestica,NA,6811.5,5136,7657.25,1326
299,1137,1137-2-853.jpg,apple,27.873,Malus domestica,NA,1642,4709,1750.5,8843.834
300,1137,1137-2-854.jpg,apple,23.273,Malus domestica,NA,4183,4937,4091.5,8972.5
301,1137,1137-857.jpg,apple,30.53,Malus domestica,NA,3788,4728,3594.5,718.833
302,1137,1137-858.jpg,apple,28.973,Malus domestica,NA,6419,5050,6311.167,1216.167
303,1137,1137-859.jpg,apple,33.868,Malus domestica,NA,5468,4216,5191.5,8353.5
304,1137,1137-860.jpg,apple,28.947,Malus domestica,NA,2173,4287,1813.833,8312.833
305,1143,1143-1430.jpg,apple,24.266,Malus domestica,NA,1433,6027,1447.833,2311.5
306,1143,1143-1431.jpg,apple,23.135,Malus domestica,NA,4098,6157,3518.5,2575.5
307,1143,1143-1432.jpg,apple,21.104,Malus domestica,NA,2577,4937,2506.167,8774.5
308,1143,1143-1433.jpg,apple,20.692,Malus domestica,NA,7023,5063,7160.5,8718.5
309,1143,1143-1434.jpg,apple,19.973,Malus domestica,NA,4995,5192,4480.5,8757.5
310,1143,1143-2-1424.jpg,apple,18.442,Malus domestica,NA,4243.833,6317.167,4109.167,2603.167
311,1143,1143-2-1425.jpg,apple,17.823,Malus domestica,NA,2163.5,4338.5,2175.5,7684.5
312,1143,1143-2-1426.jpg,apple,17.942,Malus domestica,NA,5963,4348,5824.5,8375.5
313,1146,1146-585.jpg,apple,15.762,Malus domestica,NA,2849,5331,5418.5,5632.167
314,1146,1146-587.jpg,apple,14.168,Malus domestica,NA,3881,7334,4026.167,4357.5
315,1146,1146-589.jpg,apple,16.838,Malus domestica,NA,3490,7224,4175.5,4463.5
316,1146,1146-591.jpg,apple,17.205,Malus domestica,NA,3408,7496,4083.5,4191.5
317,1146,1146-593.jpg,apple,18.321,Malus domestica,NA,3735,7314,3918.5,4375.5
318,1146,1146-595.jpg,apple,18.245,Malus domestica,NA,3803,4365,3816.5,7329.167
319,1146,1146-597.jpg,apple,21.641,Malus domestica,NA,3924,4134,3627.5,7559.5
320,1146,1146-599.jpg,apple,21.061,Malus domestica,NA,4005.5,3857.5,3977.5,7833.5
321,1146,1146-601.jpg,apple,16.844,Malus domestica,NA,4481.833,4079.167,4027.5,7611.5
322,1148,1148-604.jpg,apple,14.715,Malus domestica,NA,5704,6091,2563.833,5834.833
323,1148,1148-606.jpg,apple,22.688,Malus domestica,NA,2227,6381,6186.5,5841.5
324,1148,1148-608.jpg,apple,15.97,Malus domestica,NA,3969,7538,4521.5,3908.5
325,1148,1148-610.jpg,apple,14.958,Malus domestica,NA,3733,7777,4092.75,3914.5
326,1148,1148-612.jpg,apple,21.132,Malus domestica,NA,3590,7785,4648.5,3907
327,1148,1148-618.jpg,apple,15.467,Malus domestica,NA,4319,3781,4067.5,7910.5
328,1148,1148-620.jpg,apple,18.066,Malus domestica,NA,4540,3902,4069.5,7791.5
329,1148,1148-622.jpg,apple,21.95,Malus domestica,NA,4502,3414,4237.5,8275.5
330,1152,1152-862.jpg,apple,7.577,Malus domestica,NA,4434,1066,6750.5,1615.5
331,1152,1152-863.jpg,apple,5.857,Malus domestica,NA,5011,2285,2956,1985.5
332,1152,1152-864.jpg,apple,9.005,Malus domestica,NA,6537,5233,6233.833,2653.167
333,1152,1152-865.jpg,apple,8.606,Malus domestica,NA,2897.833,5714.5,3011.167,3212.5
334,1152,1152-866.jpg,apple,7.603,Malus domestica,NA,5281,5517,4583.5,3231.5
335,1152,1152-867.jpg,apple,7.503,Malus domestica,NA,1099,5890,1265.833,3356.5
336,1152,1152-868.jpg,apple,7.599,Malus domestica,NA,6357.833,5846.5,5939,8331
337,1152,1152-869.jpg,apple,7.291,Malus domestica,NA,4910,5929,4645.833,8239.167
338,1152,1152-870.jpg,apple,8.836,Malus domestica,NA,1213,6164,1192.5,8888.5
339,1152,1152-871.jpg,apple,7.615,Malus domestica,NA,2805.5,6284.5,3155.5,8799.5
340,1155,1155-1462.jpg,apple,22.753,Malus domestica,NA,5240,5847,5257.167,1487.167
341,1155,1155-1464.jpg,apple,34.286,Malus domestica,NA,1196,3338,1416.5,7977.5
342,1155,1155-1465.jpg,apple,25.714,Malus domestica,NA,5977,3736,6798.5,7947.5
343,1155,1155-2-1455.jpg,apple,29.944,Malus domestica,NA,6890,5511,6172,659.5
344,1155,1155-2-1456.jpg,apple,31.043,Malus domestica,NA,4988,5061,3779.5,727.5
345,1155,1155-2-1457.jpg,apple,27.363,Malus domestica,NA,1816,4843,1448.5,791.5
346,1155,1155-2-1459.jpg,apple,25.964,Malus domestica,NA,4497.5,4621.5,4035.5,8893.5
347,1155,1155-2-1460.jpg,apple,26.37,Malus domestica,NA,5796,4866,6071.5,8877.5
348,1156,1156-1473.jpg,apple,35.813,Malus domestica,NA,2656,4961,3183.5,443.5
349,1156,1156-1474.jpg,apple,37.243,Malus domestica,NA,5476.5,5200.5,5428.5,655.5
350,1156,1156-1475.jpg,apple,39.768,Malus domestica,NA,6931.5,3691.5,6391.5,8664.834
351,1156,1156-1476.jpg,apple,34.846,Malus domestica,NA,849,4036,1585.5,8395.834
352,1156,1156-1477.jpg,apple,35.125,Malus domestica,NA,3722,4510,3721.833,8689.834
353,1156,1156-2-1467.jpg,apple,35.204,Malus domestica,NA,2582.5,5047.5,2387.5,350.5
354,1156,1156-2-1468.jpg,apple,34.384,Malus domestica,NA,5897,4782,5620.5,365.5
355,1156,1156-2-1469.jpg,apple,36.738,Malus domestica,NA,7368,3432,6581.5,8078.5
356,1156,1156-2-1470.jpg,apple,40.275,Malus domestica,NA,3975,3891,4002.5,8520.5
357,1156,1156-2-1471.jpg,apple,34.363,Malus domestica,NA,1622,3917,1500.5,8653.166
358,1157,1157-1479.jpg,apple,15.039,Malus domestica,NA,3693.5,1516.833,7222.167,280.5
359,1157,1157-1481.jpg,apple,19.881,Malus domestica,NA,7430,6378,7149.5,1689.167
360,1157,1157-1483.jpg,apple,15.454,Malus domestica,NA,1812,5707,1473.5,2084.5
361,1157,1157-1484.jpg,apple,18.338,Malus domestica,NA,5408,6577,5368.5,2322.5
362,1157,1157-1485.jpg,apple,21.5,Malus domestica,NA,2401,4575,2764.5,8725.166
363,1157,1157-1486.jpg,apple,18.795,Malus domestica,NA,885.5,4594.5,981.5,8628.5
364,1157,1157-1487.jpg,apple,14.642,Malus domestica,NA,4434.5,4807.5,4622.5,8543.5
365,1157,1157-1488.jpg,apple,19.854,Malus domestica,NA,6348,4914,7052.5,8537.5
366,1161,1161-2-873.jpg,apple,15.958,Malus domestica,NA,3076,5318,2879.5,1655.5
367,1161,1161-2-874.jpg,apple,16.489,Malus domestica,NA,5500,5416,6081.5,1861.5
368,1161,1161-2-875.jpg,apple,17.681,Malus domestica,NA,1204,4313,1589.5,8136.5
369,1161,1161-2-876.jpg,apple,20.045,Malus domestica,NA,4966,4996,4667.5,8567.5
370,1161,1161-878.jpg,apple,22.057,Malus domestica,NA,2273,5199,2356.5,1322.833
371,1161,1161-879.jpg,apple,14.902,Malus domestica,NA,6438,4949,6632.167,1688.5
372,1161,1161-880.jpg,apple,16.907,Malus domestica,NA,4726,4903,5224.5,1694.5
373,1161,1161-881.jpg,apple,15.242,Malus domestica,NA,6352,4591,5481.833,7720.167
374,1161,1161-882.jpg,apple,15.44,Malus domestica,NA,4001.5,4775.5,3519.5,8489.5
375,1161,1161-883.jpg,apple,19.545,Malus domestica,NA,1345,4830,1460.5,8479.5
376,1163,1163-625.jpg,apple,15.653,Malus domestica,NA,2398.5,5387.5,5864.5,5990.5
377,1163,1163-627.jpg,apple,14.26,Malus domestica,NA,5452,6575,2880.5,5383.5
378,1163,1163-629.jpg,apple,20.154,Malus domestica,NA,4298,7611,4349.5,4080.5
379,1163,1163-633.jpg,apple,17.598,Malus domestica,NA,3657,7456,4673.833,4235.5
380,1163,1163-639.jpg,apple,14.211,Malus domestica,NA,4326,4240,3816.833,7450.833
381,1163,1163-641.jpg,apple,14.654,Malus domestica,NA,3801,4324,3809.833,7366.5
382,1163,1163-643.jpg,apple,13.094,Malus domestica,NA,3930.5,4313.833,4225.167,7379.167
383,1166,1166-2-895.jpg,apple,29.746,Malus domestica,NA,2177,5857,2674.5,726.5
384,1166,1166-2-898.jpg,apple,31.284,Malus domestica,NA,6532.5,4429.833,6671.167,8758.5
385,1166,1166-900.jpg,apple,34.398,Malus domestica,NA,5659.5,5067.5,6642,109.5
386,1166,1166-901.jpg,apple,28.278,Malus domestica,NA,2826,4789,3101.833,718.167
387,1166,1166-902.jpg,apple,29.667,Malus domestica,NA,4418,3346,3486.833,8036.167
388,1166,1166-903.jpg,apple,31.488,Malus domestica,NA,1113.5,3426.5,1287.5,8562.5
389,1171,1171-648.jpg,apple,13.057,Malus domestica,NA,2271,5453,5992.5,5716.5
390,1171,1171-654.jpg,apple,16.759,Malus domestica,NA,3622,8051,4628.5,3640.167
391,1171,1171-656.jpg,apple,14.653,Malus domestica,NA,3983,7965,4159.167,3727.833
392,1171,1171-660.jpg,apple,18.93,Malus domestica,NA,4433,3970,4191.5,7719.5
393,1171,1171-662.jpg,apple,18.28,Malus domestica,NA,4460,3782,3649.5,7909.5
394,1171,1171-664.jpg,apple,13.301,Malus domestica,NA,4184,4068,3786.5,7625.833
395,1172,1172-667.jpg,apple,19.653,Malus domestica,NA,2524,5290,5738.5,5942.5
396,1172,1172-669.jpg,apple,18.378,Malus domestica,NA,5920,6018,2347.5,5837.5
397,1172,1172-671.jpg,apple,15.504,Malus domestica,NA,3922,7600,4326.833,4096.167
398,1172,1172-673.jpg,apple,15.585,Malus domestica,NA,5080,7041,3395.833,4616.833
399,1172,1172-675.jpg,apple,18.667,Malus domestica,NA,4044,7520,4197.5,4169.5
400,1172,1172-679.jpg,apple,17.417,Malus domestica,NA,4383.167,4007.833,3903.5,7682.5
401,1172,1172-681.jpg,apple,20.482,Malus domestica,NA,3196,4203,4617.167,7490.5
402,1172,1172-683.jpg,apple,21.15,Malus domestica,NA,3974,3931,4207.5,7763.5
403,1172,1172-685.jpg,apple,16.312,Malus domestica,NA,4691,4301,4203.5,7391.5
404,1178,1178-688.jpg,apple,18.19,Malus domestica,NA,5987,5499,2276.5,5884.5
405,1178,1178-694.jpg,apple,17.389,Malus domestica,NA,4793,7763,4252.5,3925.5
406,1178,1178-696.jpg,apple,15.325,Malus domestica,NA,4067,7667,4231.5,4020.5
407,1178,1178-698.jpg,apple,17.59,Malus domestica,NA,4447,8099,3964.833,3594.833
408,1178,1178-700.jpg,apple,14.596,Malus domestica,NA,3767,4122,4392.5,7573.5
409,1178,1178-702.jpg,apple,19.83,Malus domestica,NA,3782,3754,4065.5,7937.5
410,1178,1178-704.jpg,apple,19.926,Malus domestica,NA,3656,4001,4339.5,7696.5
411,1178,1178-706.jpg,apple,15.711,Malus domestica,NA,3744,4051,3845.5,7646.5
412,1181,1181-2-933.jpg,apple,17.594,Malus domestica,NA,4851,1160,4580.5,4985.5
413,1181,1181-2-934.jpg,apple,17.812,Malus domestica,NA,2874,5139,2750.5,1420.5
414,1181,1181-2-935.jpg,apple,23.482,Malus domestica,NA,1576,8340,1566.5,4338.5
415,1181,1181-2-936.jpg,apple,19.744,Malus domestica,NA,6433.5,8152.5,6553.5,4412.5
416,1181,1181-938.jpg,apple,25.732,Malus domestica,NA,7669,5313,6449.5,1125.5
417,1181,1181-939.jpg,apple,21.349,Malus domestica,NA,2368,5361,2430.5,1268.5
418,1181,1181-940.jpg,apple,21.542,Malus domestica,NA,5087,5324,4535.5,1475.5
419,1181,1181-941.jpg,apple,32.153,Malus domestica,NA,1200,3892,1250.5,8682.5
420,1181,1181-942.jpg,apple,22.798,Malus domestica,NA,3880,4179,3847.5,8724.5
421,1184,1184-709.jpg,apple,14.472,Malus domestica,NA,2383.5,5971.5,5878.167,6046.833
422,1184,1184-711.jpg,apple,11.143,Malus domestica,NA,5523,6510,2738.5,5277.5
423,1184,1184-713.jpg,apple,14.28,Malus domestica,NA,4265,7455,4658.167,4235.167
424,1184,1184-715.jpg,apple,19.188,Malus domestica,NA,3926,7811,4153.5,3870.5
425,1184,1184-717.jpg,apple,16.226,Malus domestica,NA,4205,7622,4345.5,4069.5
426,1184,1184-719.jpg,apple,11.808,Malus domestica,NA,3576,7453,4654.5,4236.5
427,1184,1184-721.jpg,apple,15.311,Malus domestica,NA,4795,3682,3701.5,8012.5
428,1184,1184-725.jpg,apple,15.486,Malus domestica,NA,4412,4048,3667.5,7645.5
429,1185,1185-945.jpg,apple,20.01,Malus domestica,NA,3548.5,588.5,7802.5,1778.5
430,1185,1185-946.jpg,apple,19.354,Malus domestica,NA,5457,1945,1495.5,1853.5
431,1185,1185-947.jpg,apple,17.36,Malus domestica,NA,829,5996,879.5,2199.5
432,1185,1185-948.jpg,apple,20.513,Malus domestica,NA,6257,6612,6986.167,2203.5
433,1185,1185-949.jpg,apple,20.831,Malus domestica,NA,4341,7203,4832.5,2477.5
434,1185,1185-951.jpg,apple,18.269,Malus domestica,NA,7395.5,4373.5,6995.833,8654.834
435,1185,1185-952.jpg,apple,23.647,Malus domestica,NA,3900,4562,2953.167,8968.166
436,1185,1185-953.jpg,apple,21.994,Malus domestica,NA,1546,4859,966.5,9304.5
437,1185,1185-954.jpg,apple,19.276,Malus domestica,NA,5582.833,5349.167,5315.5,9000.5
438,1187,1187-1500.jpg,apple,10.883,Malus domestica,NA,5162,1295,7649.5,1360.5
439,1187,1187-1501.jpg,apple,11.789,Malus domestica,NA,5295,1882,2551.5,1618.5
440,1187,1187-1502.jpg,apple,16.361,Malus domestica,NA,4873,5784,5448.5,2454.833
441,1187,1187-1503.jpg,apple,16.288,Malus domestica,NA,3435.5,5374.5,2519.5,2582.5
442,1187,1187-1504.jpg,apple,10.101,Malus domestica,NA,6816,5109,7100.5,2674.5
443,1187,1187-1505.jpg,apple,16.421,Malus domestica,NA,973,5600,783.5,2738.5
444,1187,1187-1506.jpg,apple,14.856,Malus domestica,NA,6658,5369,6660.5,8144.5
445,1187,1187-1507.jpg,apple,17.075,Malus domestica,NA,1816,5415,1521.833,8487.833
446,1187,1187-1509.jpg,apple,10.198,Malus domestica,NA,4964,5859,5238.5,8288.5
447,1190,1190-1511.jpg,apple,20.643,Malus domestica,NA,3892,724,7335.167,1773.833
448,1190,1190-1512.jpg,apple,14.566,Malus domestica,NA,5576,2151,2632.833,1979.833
449,1190,1190-1513.jpg,apple,20.206,Malus domestica,NA,1945,6298,871.5,2735.5
450,1190,1190-1514.jpg,apple,14.987,Malus domestica,NA,6493,5869,6696.5,2758.5
451,1190,1190-1515.jpg,apple,15.452,Malus domestica,NA,3254,6088,3063.5,2943.5
452,1190,1190-1516.jpg,apple,18.019,Malus domestica,NA,5402,6236,4452.833,3026.167
453,1190,1190-1517.jpg,apple,18.242,Malus domestica,NA,714,5379,955.5,9089
454,1190,1190-1519.jpg,apple,13.765,Malus domestica,NA,2453.5,5958.5,3118.5,9117.5
455,1190,1190-1520.jpg,apple,15.126,Malus domestica,NA,4674.167,6190.5,4624.625,8988.5
456,1193,1193-1529.jpg,apple,21.591,Malus domestica,NA,5205,4864,5435,1427
457,1193,1193-1530.jpg,apple,24.89,Malus domestica,NA,3337,6039,2876.5,2210.5
458,1193,1193-1531.jpg,apple,25.574,Malus domestica,NA,1885,8083,1073.5,4359
459,1193,1193-1532.jpg,apple,23.355,Malus domestica,NA,5560,8337,6163,4652
460,1193,1193-2-1522.jpg,apple,29.588,Malus domestica,NA,4508,5576,4483.167,1592.833
461,1193,1193-2-1523.jpg,apple,19.213,Malus domestica,NA,7303,5222,6835,1675.5
462,1193,1193-2-1524.jpg,apple,25.338,Malus domestica,NA,2121.5,5607.167,1654.5,1978.5
463,1193,1193-2-1525.jpg,apple,20.433,Malus domestica,NA,5958.5,4759.5,6174.5,8413.5
464,1193,1193-2-1526.jpg,apple,25.24,Malus domestica,NA,1293,4820,1193.833,8277.5
465,1193,1193-2-1527.jpg,apple,27.401,Malus domestica,NA,3974,5087.5,3570.5,8778.5
466,1196,1196-2-957.jpg,apple,18.122,Malus domestica,NA,1124.167,5530.167,1676.833,1650.5
467,1196,1196-2-958.jpg,apple,17.419,Malus domestica,NA,4085,5524,4985.5,1765.5
468,1196,1196-2-959.jpg,apple,22.873,Malus domestica,NA,3462,4618,2433.5,8521.5
469,1196,1196-2-960.jpg,apple,16.747,Malus domestica,NA,5798,4669.667,5280.167,8652.167
470,1196,1196-730.jpg,apple,18.923,Malus domestica,NA,2056.5,5518.5,6210.833,6016.167
471,1196,1196-732.jpg,apple,17.187,Malus domestica,NA,6555.5,6611,1710.833,5545.167
472,1196,1196-734.jpg,apple,22.152,Malus domestica,NA,5042,3425,3548.5,8268.5
473,1196,1196-736.jpg,apple,20.879,Malus domestica,NA,4119,3465,3820.833,8224.5
474,1196,1196-738.jpg,apple,24.48,Malus domestica,NA,4416,3475,4436.5,8218.5
475,1202,1202-1582.jpg,apple,18.406,Malus domestica,NA,3323,880,7662.167,1117.167
476,1202,1202-1583.jpg,apple,21.997,Malus domestica,NA,7133,2147,2506.167,1813.167
477,1202,1202-1584.jpg,apple,15.735,Malus domestica,NA,2072,6454,817.833,2763.167
478,1202,1202-1585.jpg,apple,14.221,Malus domestica,NA,7583,6164,5995.5,2783
479,1202,1202-1586.jpg,apple,18.703,Malus domestica,NA,3700,6611,2920.5,2796.5
480,1202,1202-1587.jpg,apple,15.888,Malus domestica,NA,5176,6603,4913.5,3114.5
481,1202,1202-1588.jpg,apple,18.159,Malus domestica,NA,5725.5,4520.5,6375,8751.75
482,1202,1202-1589.jpg,apple,15.183,Malus domestica,NA,869,5038,1161.833,9056.167
483,1202,1202-1590.jpg,apple,16.71,Malus domestica,NA,2831,5376.5,2908,8780.5
484,1202,1202-1591.jpg,apple,15.981,Malus domestica,NA,4308,5410,4857,9037.667
485,1203,1203-1605.jpg,apple,12.191,Malus domestica,NA,4674,853,8179.5,1567.167
486,1203,1203-1606.jpg,apple,14.807,Malus domestica,NA,5608.5,1904.5,2403.5,1407.5
487,1203,1203-1607.jpg,apple,15.92,Malus domestica,NA,5333,5979.5,4963.833,2012.833
488,1203,1203-1608.jpg,apple,14.024,Malus domestica,NA,996.5,5694,1456.167,2141.5
489,1203,1203-1609.jpg,apple,15.882,Malus domestica,NA,2787,5386.5,3218.5,2251.5
490,1203,1203-1610.jpg,apple,11.51,Malus domestica,NA,7020,5614,7338.833,2623.833
491,1203,1203-1611.jpg,apple,14.198,Malus domestica,NA,6293,5281,6650,8638.5
492,1203,1203-1612.jpg,apple,14.758,Malus domestica,NA,3745,5356,2691,8768
493,1203,1203-1613.jpg,apple,14.896,Malus domestica,NA,2216.5,5315.5,664,8505
494,1203,1203-1614.jpg,apple,12.802,Malus domestica,NA,4163.5,5749,4896,8577.5
495,1205,1205-965.jpg,apple,14.504,Malus domestica,NA,4635.5,715.5,7804.25,1102.25
496,1205,1205-966.jpg,apple,15.258,Malus domestica,NA,5198,1688,1930.5,1464.5
497,1205,1205-967.jpg,apple,19.063,Malus domestica,NA,723,5486,960.167,1878.167
498,1205,1205-968.jpg,apple,17.991,Malus domestica,NA,6936,5933.5,6884.25,1931.5
499,1205,1205-969.jpg,apple,17.063,Malus domestica,NA,5416,5805,4923.5,2446.5
500,1205,1205-972.jpg,apple,15.33,Malus domestica,NA,3052,5474,3049.5,8856.5
501,1205,1205-974.jpg,apple,16.528,Malus domestica,NA,1189.5,5531.5,997.5,8989.5
502,1208,1208-2-976.jpg,apple,23.254,Malus domestica,NA,2962,4982,3388.167,1042.833
503,1208,1208-2-977.jpg,apple,26.287,Malus domestica,NA,5253,5446,5481.167,1102.167
504,1208,1208-2-979.jpg,apple,29.857,Malus domestica,NA,1756,4066,1459.5,8685.834
505,1208,1208-2-980.jpg,apple,26.138,Malus domestica,NA,3863,4228,3781.5,8664.5
506,1208,1208-982.jpg,apple,25.922,Malus domestica,NA,5516,5052,5221.5,863.5
507,1211,1211-870.jpg,apple,20.938,Malus domestica,NA,2104,5213,6159.833,5849.833
508,1211,1211-872.jpg,apple,17.208,Malus domestica,NA,6071,6560,2196.5,5402.5
509,1211,1211-876.jpg,apple,17.89,Malus domestica,NA,3808,7832,3979.5,3853.5
510,1211,1211-878.jpg,apple,17.974,Malus domestica,NA,3665,7706,4348.833,3983.5
511,1211,1211-880.jpg,apple,21.042,Malus domestica,NA,3084,7814,5152.5,3876
512,1211,1211-882.jpg,apple,19.64,Malus domestica,NA,4284,3993,3792.5,7699.5
513,1211,1211-884.jpg,apple,16.321,Malus domestica,NA,4350,4151,4433.5,7538.5
514,1211,1211-886.jpg,apple,17.592,Malus domestica,NA,4450,4073,3936.5,7618.5
515,1211,1211-888.jpg,apple,15.294,Malus domestica,NA,4251.167,4153.833,4169.833,7536.5
516,1214,1214-2-990.jpg,apple,22.11,Malus domestica,NA,2662,5229,3093.167,795.833
517,1214,1214-2-991.jpg,apple,19.585,Malus domestica,NA,927,5260,1110.5,1371.5
518,1214,1214-2-992.jpg,apple,26.125,Malus domestica,NA,5597,3998,5063.5,8706.834
519,1214,1214-2-993.jpg,apple,22.522,Malus domestica,NA,7266,4017,7008.167,8716.5
520,1214,1214-2-995.jpg,apple,25.914,Malus domestica,NA,3565,4252,3213.5,8803.5
521,1214,1214-997.jpg,apple,25.035,Malus domestica,NA,2252.833,3001.833,2382.167,7635.833
522,1214,1214-998.jpg,apple,19.673,Malus domestica,NA,5130,3417,5459.5,7321
523,1215,1215-1005.jpg,apple,24.627,Malus domestica,NA,2975,5609,3072.5,890.5
524,1215,1215-1006.jpg,apple,20.337,Malus domestica,NA,7046,4830,5967.5,1132.167
525,1215,1215-1007.jpg,apple,33.018,Malus domestica,NA,4754,4422,4259.5,8539.5
526,1215,1215-1008.jpg,apple,20.396,Malus domestica,NA,1119,4701,2035.167,8052.167
527,1215,1215-2-891.jpg,apple,23.624,Malus domestica,NA,3944,7723,4499.167,3970.5
528,1215,1215-2-893.jpg,apple,26.434,Malus domestica,NA,4463,7802,4390.5,3856.5
529,1215,1215-2-895.jpg,apple,22.817,Malus domestica,NA,4383,7590,4370.5,3925.5
530,1215,1215-2-897.jpg,apple,22.982,Malus domestica,NA,4137.167,3630.5,4372.833,8061.167
531,1215,1215-2-899.jpg,apple,23.914,Malus domestica,NA,4252.5,3906.5,4292.5,7782.5
532,1218,1218-1017.jpg,apple,24.49,Malus domestica,NA,6269.5,5708.5,6239.5,1353.5
533,1218,1218-1018.jpg,apple,19.215,Malus domestica,NA,3601,5298,3378.167,1781.5
534,1218,1218-1019.jpg,apple,23.57,Malus domestica,NA,1581,3918,1904.5,8313.5
535,1218,1218-2-1010.jpg,apple,25.094,Malus domestica,NA,6913,5395,6620.5,1218.5
536,1218,1218-2-1011.jpg,apple,26.493,Malus domestica,NA,2778,5972,2063.5,1283.5
537,1218,1218-2-1012.jpg,apple,19.883,Malus domestica,NA,4718,5696,4173.5,1487.5
538,1218,1218-2-1013.jpg,apple,27.005,Malus domestica,NA,5809.5,4461.5,6271.5,9101.5
539,1218,1218-2-1014.jpg,apple,24.843,Malus domestica,NA,581,4600,1428.5,9061.5
540,1218,1218-2-1015.jpg,apple,18.886,Malus domestica,NA,3801,4775,4078.5,9002.5
541,1220,1220-1749.jpg,apple,26.695,Malus domestica,NA,2831,5499,2846.5,1222.5
542,1220,1220-1750.jpg,apple,28.214,Malus domestica,NA,4889,5065,5376.5,1270.5
543,1220,1220-1751.jpg,apple,27.682,Malus domestica,NA,1657,4094,1170.5,8621.5
544,1220,1220-1752.jpg,apple,30.337,Malus domestica,NA,6380,4373,6277.5,8601.5
545,1220,1220-1753.jpg,apple,28.338,Malus domestica,NA,4209,4637,4076.5,8621.5
546,1220,1220-2-1743.jpg,apple,25.555,Malus domestica,NA,2592,5517,2750.5,797.5
547,1220,1220-2-1744.jpg,apple,27.019,Malus domestica,NA,5705,5178,5050.5,1018.5
548,1220,1220-2-1745.jpg,apple,24.628,Malus domestica,NA,6943,3952,6576.25,8671
549,1220,1220-2-1746.jpg,apple,27.203,Malus domestica,NA,1216,4224,1567.5,8359.5
550,1220,1220-2-1747.jpg,apple,23.843,Malus domestica,NA,3714.5,4317.5,3584.5,8319.5
551,1229,1229-904.jpg,apple,19.255,Malus domestica,NA,5862,5201,2389.5,6432.5
552,1229,1229-906.jpg,apple,25.277,Malus domestica,NA,1730,6616,6536.5,5145.5
553,1229,1229-908.jpg,apple,19.515,Malus domestica,NA,5014,7820,3829.5,3866.5
554,1229,1229-910.jpg,apple,27.423,Malus domestica,NA,5269,7716,3263.167,3970.5
555,1229,1229-912.jpg,apple,20.223,Malus domestica,NA,4540,7979,3897.5,3713.5
556,1229,1229-914.jpg,apple,24.178,Malus domestica,NA,4550,8148,4275.5,3545.5
557,1229,1229-916.jpg,apple,24.892,Malus domestica,NA,4016,3593,4104.5,8098.5
558,1229,1229-918.jpg,apple,19.723,Malus domestica,NA,3484,3813,4720.5,7878.167
559,1229,1229-920.jpg,apple,25.461,Malus domestica,NA,4337,3755,3677.167,7939.167
560,1229,1229-922.jpg,apple,19.862,Malus domestica,NA,3964,3997,3953.5,7696.5
561,1232,1232-1757.jpg,apple,15.149,Malus domestica,NA,4515,559,7569.5,1451.5
562,1232,1232-1758.jpg,apple,16.341,Malus domestica,NA,5730,1925,2542.5,1213.833
563,1232,1232-1759.jpg,apple,23.549,Malus domestica,NA,3916,5984,3878.5,2203.167
564,1232,1232-1760.jpg,apple,21.752,Malus domestica,NA,5863,6049,5486.5,2352.5
565,1232,1232-1761.jpg,apple,21.808,Malus domestica,NA,1896,5788,896.5,2553.5
566,1232,1232-1762.jpg,apple,16.025,Malus domestica,NA,6735,5844,7420.5,2601.5
567,1232,1232-1763.jpg,apple,21.672,Malus domestica,NA,950,4827,723.167,9008.834
568,1232,1232-1764.jpg,apple,27.876,Malus domestica,NA,5047,5282,4521.5,9142.167
569,1232,1232-1765.jpg,apple,15.932,Malus domestica,NA,2644,5375,2685.5,8943.5
570,1232,1232-1766.jpg,apple,20.676,Malus domestica,NA,7409,5718,6674.5,8871.5
571,1234,1234-1772.jpg,apple,24.312,Malus domestica,NA,4744,5583,4680.5,723.5
572,1234,1234-1773.jpg,apple,22.494,Malus domestica,NA,6371,4633,7121.5,821
573,1234,1234-1774.jpg,apple,28.692,Malus domestica,NA,2841,5328,2990.5,1123.5
574,1234,1234-1775.jpg,apple,25.971,Malus domestica,NA,7167,4320,7339.167,8720.834
575,1234,1234-1776.jpg,apple,27.29,Malus domestica,NA,1745,4626,1412.5,8718.5
